Trial,ESN,Name,Lat,Lng,Timestamp,Datetime,Order ,ID ,,,,
9,614965,108430702,43.217876,-70.354085,1284148080,9/10/10 15:48,17064,,,,,,0.28375529731404736
9,614965,108430702,43.220891,-70.356231,1284146400,9/10/10 15:20,17065,,,,,,0.3774315545802718
9,614965,108430702,43.224463,-70.360136,1284144420,9/10/10 14:47,17066,,,,,,0.5074953870803778
9,614965,108430702,43.227081,-70.363569,1284142800,9/10/10 14:20,17067,,,,,,0.40238012468443946
9,614965,108430702,43.230836,-70.370693,1284140160,9/10/10 13:36,17068,,,,,,0.7119249675994087
9,614965,108430702,43.232617,-70.377474,1284138300,9/10/10 13:05,17069,,,,,,0.5836041364455874
9,614965,108430702,43.231663,-70.384963,1284135600,9/10/10 12:20,17070,,,,,,0.615537677183531
9,614965,108430702,43.230321,-70.389168,1284134160,9/10/10 11:56,17071,,,,,,0.37168920886141543
9,614965,108430702,43.225826,-70.395176,1284131820,9/10/10 11:17,17072,,,,,,0.6972483275388235
9,614965,108430702,43.218842,-70.399704,1284129600,9/10/10 10:40,17073,,,,,,0.8583532927072675
9,614965,108430702,43.21234,-70.402558,1284127620,9/10/10 10:07,17074,,,,,,0.7586043117311114
9,614965,108430702,43.203714,-70.403867,1284125280,9/10/10 9:28,17075,,,,,,0.9644108844100391
9,614965,108430702,43.196976,-70.403931,1284123360,9/10/10 8:56,17076,,,,,,0.7487789627011603
9,614965,108430702,43.19011,-70.402515,1284121440,9/10/10 8:24,17077,,,,,,0.7715609471603195
9,614965,108430702,43.182149,-70.399017,1284119040,9/10/10 7:44,17078,,,,,,0.9289596348953145
9,614965,108430702,43.176795,-70.393674,1284117120,9/10/10 7:12,17079,,,,,,0.7358262395325699
9,614965,108430702,43.172257,-70.387151,1284114960,9/10/10 6:36,17080,,,,,,0.7305826910723224
9,614965,108430702,43.171173,-70.381851,1284112320,9/10/10 5:52,17081,,,,,,0.44610592571050406
9,614965,108430702,43.17157,-70.379233,1284110880,9/10/10 5:28,17082,,,,,,0.21671304693591956
9,614965,108430702,43.173823,-70.376744,1284108720,9/10/10 4:52,17083,,,,,,0.3215149939748839
9,614965,108430702,43.177171,-70.377367,1284106800,9/10/10 4:20,17084,,,,,,0.37545687301264835
9,614965,108430702,43.18246,-70.380027,1284104220,9/10/10 3:37,17085,,,,,,0.626019644939172
9,614965,108430702,43.185807,-70.38286,1284102000,9/10/10 3:00,17086,,,,,,0.4370700105052315
9,614965,108430702,43.189091,-70.386722,1284100080,9/10/10 2:28,17087,,,,,,0.48071984807675566
9,614965,108430702,43.192213,-70.392172,1284098220,9/10/10 1:57,17088,,,,,,0.5615446572506272
9,614965,108430702,43.195442,-70.400841,1284095520,9/10/10 1:12,17089,,,,,,0.7886728999627549
9,614965,108430702,43.196923,-70.40642,1284094020,9/10/10 0:47,17090,,,,,,0.48099637586175326
9,614965,108430702,43.197609,-70.411849,1284092400,9/10/10 0:20,17091,,,,,,0.4463629718295581
9,614965,108430702,43.196225,-70.419488,1284090000,9/9/10 23:40,17092,,,,,,0.6376664538947516
9,614965,108430702,43.19218,-70.426075,1284087360,9/9/10 22:56,17093,,,,,,0.6977284423425655
9,614965,108430702,43.188039,-70.42923,1284085620,9/9/10 22:27,17094,,,,,,0.5263990592088227
9,614965,108430702,43.181076,-70.431461,1284083280,9/9/10 21:48,17095,,,,,,0.7946001520305656
9,614965,108430702,43.176377,-70.432255,1284081840,9/9/10 21:24,17096,,,,,,0.52612601659845
9,614965,108430702,43.167354,-70.430689,1284079740,9/9/10 20:49,17097,,,,,,1.0106821503386432
9,614965,108430702,43.157762,-70.425818,1284077040,9/9/10 20:04,17098,,,,,,1.1366864077570433
9,614965,108430702,43.151304,-70.421119,1284075120,9/9/10 19:32,17099,,,,,,0.8124817298314609
9,614965,108430702,43.146261,-70.416355,1284072480,9/9/10 18:48,17100,,,,,,0.6806127993520327
9,614965,108430702,43.144083,-70.413888,1284070980,9/9/10 18:23,17101,,,,,,0.3139872469480196
9,614965,108430702,43.14271,-70.411913,1284068640,9/9/10 17:44,17102,,,,,,0.22118499258721766
9,614965,108430702,43.143139,-70.413029,1284066720,9/9/10 17:12,17103,,,,,,0.10227788801858174
9,614965,108430702,43.143729,-70.415497,1284065040,9/9/10 16:44,17104,,,,,,0.21057673836360927
9,614965,108430702,43.14522,-70.419724,1284063120,9/9/10 16:12,17105,,,,,,0.38067580218848346
9,614965,108430702,43.148643,-70.430367,1284060420,9/9/10 15:27,17106,,,,,,0.9430234901955593
9,614965,108430702,43.15096,-70.439916,1284058320,9/9/10 14:52,17107,,,,,,0.8158630131403024
9,614965,108430702,43.15376,-70.449228,1284056220,9/9/10 14:17,17108,,,,,,0.8165315282283989
9,614965,108430702,43.155531,-70.458004,1284054240,9/9/10 13:44,17109,,,,,,0.7381617108025833
9,614965,108430702,43.155499,-70.467274,1284051840,9/9/10 13:04,17110,,,,,,0.7514879971362904
9,614965,108430702,43.153321,-70.474548,1284049560,9/9/10 12:26,17111,,,,,,0.6374204204380447
9,614965,108430702,43.150316,-70.479763,1284047520,9/9/10 11:52,17112,,,,,,0.5387539152109195
9,614965,108430702,43.146154,-70.483646,1284045600,9/9/10 11:20,17113,,,,,,0.5594799195702065
9,614965,108430702,43.139995,-70.486243,1284043200,9/9/10 10:40,17114,,,,,,0.7160797044219238
9,614965,108430702,43.13432,-70.488389,1284041040,9/9/10 10:04,17115,,,,,,0.6542043016601207
9,614965,108430702,43.130114,-70.48768,1284039600,9/9/10 9:40,17116,,,,,,0.4709155552634861
9,614965,108430702,43.125179,-70.486586,1284037920,9/9/10 9:12,17117,,,,,,0.5555336175621183
9,614965,108430702,43.117476,-70.484054,1284036060,9/9/10 8:41,17118,,,,,,0.8802889442784405
9,614965,108430702,43.111854,-70.481501,1284033180,9/9/10 7:53,17119,,,,,,0.6581769287005128
9,614965,108430702,43.111199,-70.482466,1284031320,9/9/10 7:22,17120,,,,,,0.1068945342740799
9,614965,108430702,43.111264,-70.486286,1284029580,9/9/10 6:53,17121,,,,,,0.3099796823227399
9,614965,108430702,43.111296,-70.494933,1284026640,9/9/10 6:04,17122,,,,,,0.7014918372200373
9,614965,108430702,43.111478,-70.503666,1284024240,9/9/10 5:24,17123,,,,,,0.7087469106438955
9,614965,108430702,43.111521,-70.513086,1284022080,9/9/10 4:48,17124,,,,,,0.7642041959821394
9,614965,108430702,43.110985,-70.522335,1284019920,9/9/10 4:12,17125,,,,,,0.7526805037843898
9,614965,108430702,43.110437,-70.528901,1284018240,9/9/10 3:44,17126,,,,,,0.5361375267935324
9,614965,108430702,43.109858,-70.53611,1284016320,9/9/10 3:12,17127,,,,,,0.5883653866958299
9,614965,108430702,43.108345,-70.543535,1284014160,9/9/10 2:36,17128,,,,,,0.6253945638055196
9,614965,108430702,43.105717,-70.549929,1284012300,9/9/10 2:05,17129,,,,,,0.595300269478193
9,614965,108430702,43.103399,-70.553191,1284010560,9/9/10 1:36,17130,,,,,,0.36931675142118925
9,614965,108430702,43.098099,-70.558984,1284007440,9/9/10 0:44,17131,,,,,,0.7535317218674583
9,614965,108430702,43.094999,-70.56186,1284005760,9/9/10 0:16,17132,,,,,,0.4160930451024517
9,614965,108430702,43.090889,-70.562997,1284003720,9/8/10 23:42,17133,,,,,,0.46595068534715645
9,614965,108430702,43.087542,-70.563018,1284001920,9/8/10 23:12,17134,,,,,,0.3719396592010472
9,614965,108430702,43.085428,-70.563362,1284000300,9/8/10 22:45,17135,,,,,,0.23657159026180954
9,614965,108430702,43.082049,-70.56495,1283997600,9/8/10 22:00,17136,,,,,,0.3969949932621952
9,614965,108430702,43.078047,-70.569177,1283994960,9/8/10 21:16,17137,,,,,,0.5616827853116475
9,614965,108430702,43.076191,-70.572653,1283993280,9/8/10 20:48,17138,,,,,,0.34949189408727904
9,614965,108430702,43.07382,-70.57615,1283991120,9/8/10 20:12,17139,,,,,,0.38729454275143915
9,614965,108430702,43.071985,-70.580699,1283988960,9/8/10 19:36,17140,,,,,,0.42182786597023764
9,614965,108430702,43.070548,-70.584369,1283987520,9/8/10 19:12,17141,,,,,,0.33801908284751486
9,614965,108430702,43.067694,-70.592587,1283984640,9/8/10 18:24,17142,,,,,,0.7386879702313548
9,614965,108430702,43.065956,-70.599604,1283982720,9/8/10 17:52,17143,,,,,,0.6015127669013091
9,614965,108430702,43.064336,-70.609152,1283980800,9/8/10 17:20,17144,,,,,,0.7957892101406127
9,614965,108430702,43.061997,-70.622478,1283978400,9/8/10 16:40,17145,,,,,,1.1126975951054818
9,614965,108430702,43.059787,-70.6334,1283976720,9/8/10 16:12,17146,,,,,,0.9201487650174518
9,614965,108430702,43.056772,-70.647454,1283973840,9/8/10 15:24,17147,,,,,,1.1892787196308126
9,614965,108430702,43.054712,-70.656059,1283972160,9/8/10 14:56,17148,,,,,,0.7352531631789511
9,614965,108430702,43.052319,-70.666208,1283970120,9/8/10 14:22,17149,,,,,,0.8659499347162533
9,614965,108430702,43.050656,-70.677967,1283967600,9/8/10 13:40,17150,,,,,,0.9725917504795711
9,614965,108430702,43.071867,-70.712106,1283962620,9/8/10 12:17,17152,,,,,,3.638475388077537
9,614965,108430702,43.071846,-70.712128,1283959440,9/8/10 11:24,17153,,,,,,0.0029385722380117136
9,614965,108430702,43.071857,-70.712085,1283957340,9/8/10 10:49,17154,,,,,,0.003698441075677415
9,614965,108430702,43.070537,-70.713222,1283954220,9/8/10 9:57,17155,,,,,,0.1733078481991524
10,614965,108430702,43.071642,-70.712299,1283200500,8/30/10 16:35,17311,XXXXX,,,,,0.14384796071180717
10,614965,108430702,43.071642,-70.712299,1283197200,8/30/10 15:40,17312,,,,,,0.0
10,614965,108430702,43.071653,-70.712278,1283195040,8/30/10 15:04,17313,,,,,,0.002097679348526146
10,614965,108430702,43.07162,-70.712299,1283193120,8/30/10 14:32,17314,,,,,,0.004043994216445006
10,614965,108430702,43.070526,-70.713115,1283191260,8/30/10 14:01,17315,,,,,,0.1384461875367804
10,614965,108430702,43.070483,-70.713136,1283188320,8/30/10 13:12,17316,,,,,,0.005073369454037197
10,614965,108430702,43.070548,-70.712986,1283187540,8/30/10 12:59,17317,,,,,,0.014157938709967819
10,614965,108430702,43.074453,-70.717793,1283185440,8/30/10 12:24,17318,,,,,,0.5835858776918524
10,614965,108430702,43.070515,-70.713158,1283182860,8/30/10 11:41,17319,,,,,,0.5771196856939047
10,614965,108430702,43.073498,-70.714788,1283180340,8/30/10 10:59,17320,,,,,,0.3569188451566114
10,614965,108430702,43.070472,-70.71305,1283178300,8/30/10 10:25,17321,,,,,,0.3646625515543086
10,614965,108430702,43.070526,-70.713179,1283176800,8/30/10 10:00,17322,,,,,,0.012069477131565295
10,614965,108430702,43.072243,-70.712857,1283174340,8/30/10 9:19,17323,,,,,,0.19258397162465146
10,614965,108430702,43.070515,-70.713179,1283172060,8/30/10 8:41,17324,,,,,,0.1937951074675713
10,614965,108430702,43.070526,-70.713115,1283170260,8/30/10 8:11,17325,,,,,,0.00533728227583983
10,614965,108430702,43.070483,-70.713158,1283165940,8/30/10 6:59,17326,,,,,,0.005917576576415153
10,614965,108430702,43.070505,-70.713158,1283164320,8/30/10 6:32,17327,,,,,,0.0024447524955019118
10,614965,108430702,43.070451,-70.713136,1283161740,8/30/10 5:49,17328,,,,,,0.006260879140398347
10,614965,108430702,43.070633,-70.713179,1283157000,8/30/10 4:30,17329,,,,,,0.020523794271553323
10,614965,108430702,43.070494,-70.713136,1283155200,8/30/10 4:00,17330,,,,,,0.01583590107092032
10,614965,108430702,43.070483,-70.713222,1283153220,8/30/10 3:27,17331,,,,,,0.007087554036503812
10,614965,108430702,43.069721,-70.713501,1283150820,8/30/10 2:47,17332,,,,,,0.0876540103757553
10,614965,108430702,43.075333,-70.714145,1283149380,8/30/10 2:23,17333,,,,,,0.6258214133448818
10,614965,108430702,43.070472,-70.713115,1283147040,8/30/10 1:44,17334,,,,,,0.5466116195640055
10,614965,108430702,43.072103,-70.71481,1283143380,8/30/10 0:43,17335,,,,,,0.22755735363747281
10,614965,108430702,43.069099,-70.714166,1283141100,8/30/10 0:05,17336,,,,,,0.337888683938103
10,614965,108430702,43.070419,-70.713265,1283138520,8/29/10 23:22,17337,,,,,,0.16390967891901198
10,614965,108430702,43.070472,-70.713093,1283136480,8/29/10 22:48,17338,,,,,,0.015154039104628916
10,614965,108430702,43.070623,-70.713265,1283134380,8/29/10 22:13,17339,,,,,,0.021829367348963645
10,614965,108430702,43.070569,-70.713222,1283129880,8/29/10 20:58,17340,,,,,,0.006942178044496311
10,614965,108430702,43.070515,-70.713136,1283128260,8/29/10 20:31,17341,,,,,,0.00920587896628948
10,614965,108430702,43.070515,-70.713179,1283126640,8/29/10 20:04,17342,,,,,,0.0034906724412893707
10,614965,108430702,43.070505,-70.713093,1283124180,8/29/10 19:23,17343,,,,,,0.007069233580866864
10,614965,108430702,43.070462,-70.713115,1283121960,8/29/10 18:46,17344,,,,,,0.005101220168624321
10,614965,108430702,43.070515,-70.713136,1283120160,8/29/10 18:16,17345,,,,,,0.0061313879630571395
10,614965,108430702,43.070655,-70.713136,1283117820,8/29/10 17:37,17346,,,,,,0.015557515886443052
10,614965,108430702,43.062769,-70.713372,1283115600,8/29/10 17:00,17347,,,,,,0.8765420601093821
10,614965,108430702,43.070591,-70.713115,1283113680,8/29/10 16:28,17348,,,,,,0.8694710058772142
10,614965,108430702,43.070623,-70.712793,1283112780,8/29/10 16:13,17349,,,,,,0.026380185201125207
10,614965,108430702,43.07353,-70.709231,1283109300,8/29/10 15:15,17350,,,,,,0.43354715221673573
10,614965,108430702,43.070419,-70.713244,1283107740,8/29/10 14:49,17351,,,,,,0.47501154890923514
10,614965,108430702,43.070472,-70.713115,1283105520,8/29/10 14:12,17352,,,,,,0.012014622301990366
10,614965,108430702,43.070472,-70.713158,1283103240,8/29/10 13:34,17353,,,,,,0.00349067489128456
10,614965,108430702,43.07044,-70.713136,1283100720,8/29/10 12:52,17354,,,,,,0.00397928355742133
10,614965,108430702,43.070526,-70.713158,1283097300,8/29/10 11:55,17355,,,,,,0.009722200886860037
10,614965,108430702,43.070505,-70.713222,1283094180,8/29/10 11:03,17356,,,,,,0.005695454289760013
10,614965,108430702,43.076202,-70.710776,1283092500,8/29/10 10:35,17357,,,,,,0.6634857846409856
10,614965,108430702,43.070644,-70.713158,1283090400,8/29/10 10:00,17358,,,,,,0.647192589755747
10,614965,108430702,43.070494,-70.713201,1283088120,8/29/10 9:22,17359,,,,,,0.017030342528362535
10,614965,108430702,43.070515,-70.713136,1283086560,8/29/10 8:56,17360,,,,,,0.005769602365241191
10,614965,108430702,43.070526,-70.713115,1283083740,8/29/10 8:09,17361,,,,,,0.002097704823965425
10,614965,108430702,43.070698,-70.713179,1283081940,8/29/10 7:39,17362,,,,,,0.01980704233738004
10,614965,108430702,43.072779,-70.713351,1283079900,8/29/10 7:05,17363,,,,,,0.2316724863920402
10,614965,108430702,43.070472,-70.713093,1283077560,8/29/10 6:26,17364,,,,,,0.25721970456383925
10,614965,108430702,43.070548,-70.712986,1283075640,8/29/10 5:54,17365,,,,,,0.012115065850635796
10,614965,108430702,43.070505,-70.713136,1283072580,8/29/10 5:03,17366,,,,,,0.013080766348238208
10,614965,108430702,43.070472,-70.713201,1283069520,8/29/10 4:12,17367,,,,,,0.006425756177623182
10,614965,108430702,43.070526,-70.713136,1283067840,8/29/10 3:44,17368,,,,,,0.007990717976925328
10,614965,108430702,43.070515,-70.713136,1283065080,8/29/10 2:58,17369,,,,,,0.0012223762481043954
10,614965,108430702,43.070462,-70.713115,1283060940,8/29/10 1:49,17370,,,,,,0.0061313879630571395
10,614965,108430702,43.071771,-70.714402,1283056740,8/29/10 0:39,17371,,,,,,0.17909375232284402
10,614965,108430702,43.070408,-70.713093,1283055540,8/29/10 0:19,17372,,,,,,0.18502086778377436
10,614965,108430702,43.070451,-70.712986,1283052480,8/28/10 23:28,17373,,,,,,0.00991369341377356
10,614965,108430702,43.070301,-70.712814,1283050140,8/28/10 22:49,17374,,,,,,0.021744088480582964
10,614965,108430702,43.070397,-70.713093,1283048340,8/28/10 22:19,17375,,,,,,0.02503550570079399
10,614965,108430702,43.070515,-70.713093,1283045520,8/28/10 21:32,17376,,,,,,0.013112763390234261
10,614965,108430702,43.070526,-70.713158,1283043900,8/28/10 21:05,17377,,,,,,0.005416334909930766
10,614965,108430702,43.070548,-70.713244,1283042640,8/28/10 20:44,17378,,,,,,0.007397023466622875
10,614965,108430702,43.075247,-70.716548,1283039160,8/28/10 19:46,17379,,,,,,0.587027791215868
10,614965,108430702,43.070537,-70.713158,1283036460,8/28/10 19:01,17380,,,,,,0.5913316795833936
10,614965,108430702,43.070515,-70.713029,1283034660,8/28/10 18:31,17381,,,,,,0.010753600433473946
10,614965,108430702,43.070515,-70.713179,1283027280,8/28/10 16:28,17382,,,,,,0.012176764331975126
10,614965,108430702,43.070472,-70.713136,1283024100,8/28/10 15:35,17383,,,,,,0.00591757694592546
10,614965,108430702,43.070548,-70.713007,1283021340,8/28/10 14:49,17384,,,,,,0.013453244244003064
10,614965,108430702,43.070462,-70.713093,1283019600,8/28/10 14:20,17385,,,,,,0.011835153120336962
10,614965,108430702,43.070515,-70.713136,1283017380,8/28/10 13:43,17386,,,,,,0.006846353636680306
10,614965,108430702,43.070644,-70.713244,1283012580,8/28/10 12:23,17387,,,,,,0.016803603646689792
10,614965,108430702,43.070569,-70.713522,1283010540,8/28/10 11:49,17388,,,,,,0.02405737191289272
10,614965,108430702,43.070494,-70.713179,1283008620,8/28/10 11:17,17389,,,,,,0.0290647736324903
10,614965,108430702,43.070558,-70.713265,1283006820,8/28/10 10:47,17390,,,,,,0.00996593227959255
10,614965,108430702,43.070612,-70.713565,1283004120,8/28/10 10:02,17391,,,,,,0.02508190737848072
10,614965,108430702,43.070494,-70.713158,1283001060,8/28/10 9:11,17392,,,,,,0.035546585440893286
10,614965,108430702,43.072135,-70.713329,1282995540,8/28/10 7:39,17393,,,,,,0.1828838854813167
10,614965,108430702,43.070537,-70.713201,1282993620,8/28/10 7:07,17394,,,,,,0.17788166947922618
10,614965,108430702,43.070462,-70.713115,1282991340,8/28/10 6:29,17395,,,,,,0.01087203520709417
10,614965,108430702,43.07029,-70.713458,1282989600,8/28/10 6:00,17396,,,,,,0.0337732095033776
10,614965,108430702,43.070526,-70.713136,1282986360,8/28/10 5:06,17397,,,,,,0.03702771531099348
10,614965,108430702,43.070483,-70.713179,1282982220,8/28/10 3:57,17398,,,,,,0.00591757657580594
10,614965,108430702,43.070483,-70.713158,1282978380,8/28/10 2:53,17399,,,,,,0.0017047478960932273
10,614965,108430702,43.070569,-70.713115,1282976700,8/28/10 2:25,17400,,,,,,0.010174303258335701
10,614965,108430702,43.070569,-70.713136,1282974540,8/28/10 1:49,17401,,,,,,0.0017047455051147403
10,614965,108430702,43.070505,-70.713115,1282972860,8/28/10 1:21,17402,,,,,,0.007313467547585882
10,614965,108430702,43.070558,-70.713115,1282970580,8/28/10 0:43,17403,,,,,,0.005889631014107999
10,614965,108430702,43.070483,-70.713158,1282968540,8/28/10 0:09,17404,,,,,,0.009035858586653817
10,614965,108430702,43.070462,-70.713158,1282966620,8/27/10 23:37,17405,,,,,,0.0023336273837086807
10,614965,108430702,43.070462,-70.713115,1282964700,8/27/10 23:05,17406,,,,,,0.0034906754608104227
10,614965,108430702,43.070548,-70.713201,1282962780,8/27/10 22:33,17407,,,,,,0.011835153120336962
10,614965,108430702,43.070666,-70.713136,1282960380,8/27/10 21:53,17408,,,,,,0.014134601702681899
10,614965,108430702,43.070623,-70.713222,1282957860,8/27/10 21:11,17409,,,,,,0.008460016826270286
10,614965,108430702,43.070526,-70.713308,1282955940,8/27/10 20:39,17410,,,,,,0.012842462957550753
10,614965,108430702,43.064668,-70.71378,1282953240,8/27/10 19:54,17411,,,,,,0.6520976952972699
10,614965,108430702,43.069088,-70.713244,1282950660,8/27/10 19:11,17412,,,,,,0.49309674991663993
10,614965,108430702,43.070494,-70.713115,1282948320,8/27/10 18:32,17413,,,,,,0.15659246481216174
10,614965,108430702,43.072103,-70.712342,1282946460,8/27/10 18:01,17414,,,,,,0.18949176227747702
10,614965,108430702,43.070494,-70.713115,1282944240,8/27/10 17:24,17415,,,,,,0.18949176227747702
10,614965,108430702,43.069958,-70.714166,1282940820,8/27/10 16:27,17416,,,,,,0.10405324699393612
10,614965,108430702,43.07073,-70.71305,1282939800,8/27/10 16:10,17417,,,,,,0.12476860394084241
10,614965,108430702,43.070505,-70.713093,1282936980,8/27/10 15:23,17418,,,,,,0.025245639026446182
10,614965,108430702,43.070494,-70.713115,1282935120,8/27/10 14:52,17419,,,,,,0.002164193837300143
10,614965,108430702,43.070494,-70.713136,1282930980,8/27/10 13:43,17420,,,,,,0.001704747591171284
10,614965,108430702,43.070483,-70.713136,1282928160,8/27/10 12:56,17421,,,,,,0.0012223762473975164
10,614965,108430702,43.071771,-70.715132,1282926120,8/27/10 12:22,17422,,,,,,0.21619399591054267
10,614965,108430702,43.070623,-70.713115,1282924140,8/27/10 11:49,17423,,,,,,0.20756611885657006
10,614965,108430702,43.070494,-70.713179,1282923120,8/27/10 11:32,17424,,,,,,0.015247575983755333
10,614965,108430702,43.070548,-70.713201,1282921380,8/27/10 11:03,17425,,,,,,0.006260878783667652
10,614965,108430702,43.070687,-70.713201,1282917960,8/27/10 10:06,17426,,,,,,0.015446390772529184
10,614965,108430702,43.070977,-70.71511,1282916760,8/27/10 9:46,17427,,,,,,0.15828413767474436
10,614965,108430702,43.070537,-70.713029,1282913820,8/27/10 8:57,17428,,,,,,0.17586536349737197
10,614965,108430702,43.07058,-70.713136,1282911960,8/27/10 8:26,17429,,,,,,0.009913677395779185
10,614965,108430702,43.070505,-70.713136,1282909620,8/27/10 7:47,17430,,,,,,0.008334383511023669
10,614965,108430702,43.072586,-70.713608,1282908240,8/27/10 7:24,17431,,,,,,0.23440408540678578
10,614965,108430702,43.070397,-70.713265,1282905420,8/27/10 6:37,17432,,,,,,0.24484124498489424
10,614965,108430702,43.070526,-70.713093,1282903260,8/27/10 6:01,17433,,,,,,0.020011328650681292
10,614965,108430702,43.070537,-70.713115,1282901400,8/27/10 5:30,17434,,,,,,0.0021641930682407494
10,614965,108430702,43.070472,-70.713136,1282899600,8/27/10 5:00,17435,,,,,,0.0074215769669869576
10,614965,108430702,43.070515,-70.713244,1282897680,8/27/10 4:28,17436,,,,,,0.009984888434049639
10,614965,108430702,43.070505,-70.713115,1282895580,8/27/10 3:53,17437,,,,,,0.010530814016576077
10,614965,108430702,43.070569,-70.713093,1282892820,8/27/10 3:07,17438,,,,,,0.007332814921180803
10,614965,108430702,43.070558,-70.713158,1282890660,8/27/10 2:31,17439,,,,,,0.005416331303514473
10,614965,108430702,43.070526,-70.713136,1282888560,8/27/10 1:56,17440,,,,,,0.003979282432119938
10,614965,108430702,43.070537,-70.713136,1282885920,8/27/10 1:12,17441,,,,,,0.0012223762488112744
10,614965,108430702,43.070859,-70.714037,1282885440,8/27/10 1:04,17442,,,,,,0.08142516678954215
10,614965,108430702,43.070526,-70.713093,1282882740,8/27/10 0:19,17443,,,,,,0.0850990095931554
10,614965,108430702,43.070462,-70.713158,1282881300,8/26/10 23:55,17444,,,,,,0.008855684701850731
10,614965,108430702,43.070365,-70.71305,1282878840,8/26/10 23:14,17445,,,,,,0.013894425374667674
10,614965,108430702,43.070859,-70.713136,1282876200,8/26/10 22:30,17446,,,,,,0.055337948504029816
10,614965,108430702,43.070472,-70.713136,1282874040,8/26/10 21:54,17447,,,,,,0.04300541891430909
10,614965,108430702,43.070548,-70.713286,1282872180,8/26/10 21:23,17448,,,,,,0.014818914592000508
10,614965,108430702,43.070558,-70.713179,1282871580,8/26/10 21:13,17449,,,,,,0.00875688174201929
10,614965,108430702,43.070869,-70.713222,1282868040,8/26/10 20:14,17450,,,,,,0.03473574692563552
10,614965,108430702,43.070548,-70.713136,1282863900,8/26/10 19:05,17451,,,,,,0.03634791088966506
10,614965,108430702,43.070483,-70.713179,1282861560,8/26/10 18:26,17452,,,,,,0.008022370921766272
10,614965,108430702,43.089205,-70.736933,1282860060,8/26/10 18:01,17453,,,,,,2.8364893518030287
10,614965,108430702,43.063381,-70.71672,1282849620,8/26/10 15:07,17454,,,,,,3.30561058562194
10,614965,108430702,43.143922,-70.917907,1282840440,8/26/10 12:34,17455,,,,,,18.61590047830387
10,614965,108430702,43.135275,-70.934901,1282830000,8/26/10 9:40,17456,,,,,,1.6799356481286336
10,614965,108430702,43.135371,-70.935094,1282828020,8/26/10 9:07,17457,,,,,,0.018940852212283775
11,614965,108430702,43.135318,-70.934966,1282663740,8/24/10 11:29,17458,,,,,,0.01193435639784947
11,614965,108430702,43.135371,-70.935009,1282661580,8/24/10 10:53,17459,,,,,,0.006844469959829739
11,614965,108430702,43.135296,-70.934858,1282659780,8/24/10 10:23,17460,,,,,,0.014812200183890109
11,614965,108430702,43.135307,-70.934987,1282658400,8/24/10 10:00,17461,,,,,,0.010532117430577052
11,614965,108430702,43.135564,-70.934386,1282655760,8/24/10 9:16,17462,,,,,,0.05648782473416359
11,614965,108430702,43.142281,-70.950866,1282653360,8/24/10 8:36,17463,,,,,,1.5306606629188153
12,614965,108430702,43.135318,-70.934923,1282591800,8/23/10 15:30,17464,,,,,,1.5066531377408494
12,614965,108430702,43.135425,-70.935202,1282588080,8/23/10 14:28,17465,,,,,,0.02555900848513628
12,614965,108430702,43.135371,-70.935137,1282586220,8/23/10 13:57,17466,,,,,,0.0079870273685935
12,614965,108430702,43.135382,-70.935137,1282584060,8/23/10 13:21,17467,,,,,,0.0012223762481043954
12,614965,108430702,43.13536,-70.935073,1282582500,8/23/10 12:55,17468,,,,,,0.005736904105023346
12,614965,108430702,43.135425,-70.935009,1282579380,8/23/10 12:03,17469,,,,,,0.008894317079762305
133,614965,108430702,44.582466,-67.571003,1221753420,9/18/08 11:57,18096,XXXXX,,,,,313.827949233825
134,614965,108430702,44.515733,-67.59038,1221738660,9/18/08 7:51,18097,,,,,,7.572817309345098
135,614965,108430702,44.506935,-67.596366,1221710220,9/17/08 23:57,18098,,,,,,1.0866791480010936
136,614965,108430702,44.725696,-67.472556,1221696540,9/17/08 20:09,18099,,,,,,26.20843869066778
136,614965,108430702,44.509048,-67.596645,1221688320,9/17/08 17:52,18100,,,,,,25.999046107069752
137,614965,108430702,44.515722,-67.590573,1221674100,9/17/08 13:55,18101,,,,,,0.8840603605823932
138,614965,108430702,44.518179,-67.591088,1221660240,9/17/08 10:04,18102,,,,,,0.2760670226899388
139,614965,108430702,44.515733,-67.590423,1221645420,9/17/08 5:57,18103,,,,,,0.2768723312002597
139,614965,108430702,44.509392,-67.596667,1221638940,9/17/08 4:09,18104,,,,,,0.8610132349881863
139,614965,108430702,44.509295,-67.596645,1221630720,9/17/08 1:52,18105,,,,,,0.010919219789384324
139,614965,108430702,44.509585,-67.596302,1221623700,9/16/08 23:55,18106,,,,,,0.04215902103874062
139,614965,108430702,44.509016,-67.596538,1221617040,9/16/08 22:04,18107,,,,,,0.06593812301345396
139,614965,108430702,44.514316,-67.59819,1221610380,9/16/08 20:13,18108,,,,,,0.6033368247525441
139,614965,108430702,44.509295,-67.596602,1221603000,9/16/08 18:10,18109,,,,,,0.5719738022289286
139,614965,108430702,44.515604,-67.59038,1221594420,9/16/08 15:47,18110,,,,,,0.8571019731079333
139,614965,108430702,44.515636,-67.590401,1221587880,9/16/08 13:58,18111,,,,,,0.0039260803722610095
139,614965,108430702,44.515657,-67.590272,1221580440,9/16/08 11:54,18112,,,,,,0.010484799645482944
139,614965,108430702,44.515722,-67.590272,1221573600,9/16/08 10:00,18113,,,,,,0.007223132375419383
