614623,-70.857031,43.105856,7,1346926810
614623,-70.8551,43.112454,7,1346929188
614623,-70.854757,43.112873,7,1346931698
614623,-70.854993,43.110899,7,1346934228
614623,-70.855207,43.109686,7,1346937459
614623,-70.855143,43.109483,7,1346938787
,-,-,,
614623,-70.860722,43.113806,8,1347445511
614623,-70.844908,43.120619,8,1347448456
614623,-70.822141,43.118688,8,1347449688
614623,-70.80431,43.111821,8,1347451788
614623,-70.791092,43.102305,8,1347470126
614623,-70.79107,43.102283,8,1347472548
614623,-70.79107,43.102316,8,1347477370
614623,-70.79165,43.10591,8,1347480968
614623,-70.799804,43.116059,8,1347483289
614623,-70.801885,43.117744,8,1347485268
614623,-70.802701,43.116982,8,1347487444
614623,-70.802593,43.114901,8,1347489829
614623,-70.80225,43.112487,8,1347491509
614623,-70.795662,43.106124,8,1347493909
614623,-70.788002,43.100256,8,1347495931
614623,-70.787959,43.100288,8,1347497987
614623,-70.787895,43.100256,8,1347500629
614623,-70.788002,43.100224,8,1347502090
614623,-70.787401,43.099955,8,1347504576
,-,-,,
614367,-70.860271,43.110899,9,1372000721
614367,-70.863426,43.118581,9,1372002343
614367,-70.865786,43.124578,9,1372003766
614367,-70.83905,43.120919,9,1372007074
614367,-70.810125,43.113914,9,1372010320
614367,-70.810168,43.11327,9,1372038738
614367,-70.809288,43.112347,9,1372042173
614367,-70.809352,43.112261,9,1372044341
,-,-,,
614367,-70.861151,43.124803,10,1372175358
614367,-70.84862,43.126434,10,1372177841
614367,-70.834072,43.117969,10,1372179761
614367,-70.810919,43.11651,10,1372181676
614367,-70.810983,43.114707,10,1372184179
614367,-70.81094,43.114686,10,1372186278
614367,-70.810962,43.114697,10,1372188379
614367,-70.810983,43.114718,10,1372191149
614367,-70.810962,43.114847,10,1372193350
614367,-70.810983,43.114718,10,1372194318
614367,-70.810962,43.11518,10,1372215167
614367,-70.810983,43.115233,10,1372217403
614367,-70.809245,43.112358,10,1372219519
614367,-70.808043,43.111424,10,1372230806
614367,-70.807915,43.111446,10,1372232962
614367,-70.808065,43.111328,10,1372235731
614367,-70.808001,43.111424,10,1372239806
614367,-70.79813,43.111757,10,1372243483
614367,-70.807979,43.111392,10,1372247034
614367,-70.808043,43.111349,10,1372250929
614367,-70.808022,43.111639,10,1372254590
614367,-70.809374,43.112851,10,1372259371
614367,-70.810554,43.115695,10,1372259795
614367,-70.817807,43.118216,10,1372262658
614367,-70.812056,43.117476,10,1372267060
614367,-70.799074,43.108474,10,1372270721
614367,-70.797164,43.106951,10,1372272079
614367,-70.796585,43.106457,10,1372277871
,-,-,,
614367,-70.859993,43.117626,4,1372759685
614367,-70.857847,43.127368,4,1372761851
614367,-70.855937,43.128054,4,1372764010
614367,-70.845573,43.124717,4,1372766117
614367,-70.826261,43.116456,4,1372768227
614367,-70.814137,43.117948,4,1372770229
614367,-70.810983,43.115029,4,1372772896
614367,-70.811026,43.115029,4,1372774519
,-,-,,
614367,-70.794268,43.108034,7,1373207930
614367,-70.780513,43.101071,7,1373211431
614367,-70.780513,43.101715,7,1373213988
614367,-70.781178,43.101554,7,1373215623
614367,-70.780406,43.100996,7,1373219401
614367,-70.780385,43.10106,7,1373224959
614367,-70.780342,43.101211,7,1373225989
614367,-70.78032,43.100921,7,1373228658
614367,-70.780535,43.101447,7,1373232183
614367,-70.780578,43.101254,7,1373235577
614367,-70.78047,43.101758,7,1373255457
614367,-70.780535,43.101575,7,1373257587
614367,-70.78047,43.10165,7,1373259124
614367,-70.780535,43.101715,7,1373262010
614367,-70.780535,43.101693,7,1373263942
614367,-70.780535,43.101715,7,1373265348
614367,-70.780535,43.101683,7,1373268311
614367,-70.780513,43.101726,7,1373270149
614367,-70.780513,43.101715,7,1373272392
614367,-70.780578,43.10179,7,1373273763
614367,-70.780513,43.101747,7,1373276388
614367,-70.781071,43.100878,7,1373278935
614367,-70.801027,43.110727,7,1373280587
614367,-70.823686,43.120061,7,1373282967
614367,-70.848105,43.123055,7,1373285304
614367,-70.85628,43.125962,7,1373286889
614367,-70.859585,43.122132,7,1373289679
614367,-70.857761,43.113173,7,1373291088
614367,-70.854971,43.109236,7,1373293429
614367,-70.855293,43.112487,7,1373295296
614367,-70.855572,43.116714,7,1373298024
614367,-70.854778,43.120651,7,1373301590
614367,-70.851259,43.119793,7,1373303689
614367,-70.850809,43.120083,7,1373306710
614367,-70.850787,43.120126,7,1373312825
614367,-70.850787,43.120115,7,1373314207
614367,-70.850787,43.120115,7,1373315750
614367,-70.850766,43.120115,7,1373318531
614367,-70.850744,43.120168,7,1373320084
614367,-70.851195,43.119932,7,1373323141
614367,-70.851409,43.12004,7,1373325191
614367,-70.852697,43.119664,7,1373326808
614367,-70.852761,43.119857,7,1373328522
614367,-70.851517,43.120372,7,1373330628
614367,-70.851989,43.120523,7,1373333089
614367,-70.851989,43.121177,7,1373335031
614367,-70.849478,43.122025,7,1373337067
614367,-70.840123,43.117379,7,1373339748
614367,-70.8342,43.116091,7,1373341517
614367,-70.835166,43.115995,7,1373397273
614367,-70.835252,43.116016,7,1373401008
614367,-70.83523,43.115995,7,1373402757
614367,-70.835316,43.116016,7,1373405528
614367,-70.835252,43.116038,7,1373406705
614367,-70.83508,43.115995,7,1373441171
614367,-70.83523,43.115973,7,1373442436
614367,-70.835745,43.115233,7,1373445633
614367,-70.835402,43.115233,7,1373448980
614367,-70.835617,43.115276,7,1373450726
614367,-70.835702,43.115276,7,1373453461
614367,-70.83581,43.115308,7,1373455197
614367,-70.835531,43.115222,7,1373457179
614367,-70.835466,43.115244,7,1373459697
614367,-70.821841,43.113281,7,1373467212
614367,-70.835574,43.115201,7,1373469407
614367,-70.835896,43.115319,7,1373472200
614367,-70.835831,43.115394,7,1373475250
614367,-70.831132,43.113549,7,1373478609
614367,-70.835359,43.115255,7,1373481739
614367,-70.827184,43.113334,7,1373485220
614367,-70.826175,43.113688,7,1373489396
614367,-70.830596,43.114536,7,1373492659
614367,-70.832677,43.115973,7,1373494496
614367,-70.833085,43.114675,7,1373498171
614367,-70.814953,43.112004,7,1373499176
614367,-70.835745,43.11533,7,1373502588
614367,-70.830939,43.117336,7,1373510816
614367,-70.828471,43.115094,7,1373519088
614367,-70.835402,43.115072,7,1373520175
614367,-70.835617,43.115233,7,1373522007
614367,-70.835702,43.115265,7,1373524568
614367,-70.819824,43.111253,7,1373531531
614367,-70.835681,43.115233,7,1373533809
614367,-70.835595,43.115255,7,1373538040
614367,-70.835745,43.115255,7,1373542000
614367,-70.835724,43.115276,7,1373543058
614367,-70.834866,43.115534,7,1373546650
614367,-70.830917,43.116252,7,1373548016
614367,-70.860465,43.106586,7,1373552807
614367,-70.864971,43.092273,7,1373563528
